day,month,year,product_id,agent_id,category,week_name,holiday,unit_price,quantity_sold
19,4,2025,4,73,2,5,0,414100.0,10.0
19,4,2025,4,77,2,5,0,2074600.0,50.0
19,4,2025,6,60,0,5,0,2660000.0,70.0
19,4,2025,6,77,0,5,0,53287400.0,1400.0
19,4,2025,7,42,0,5,0,775000.0,25.0
19,4,2025,7,43,0,5,0,2438100.0,75.7
19,4,2025,7,47,0,5,0,3290000.0,110.0
19,4,2025,7,60,0,5,0,3676000.0,113.0
19,4,2025,8,73,2,5,0,370000.0,10.0
19,4,2025,8,77,2,5,0,3836900.0,100.0
19,4,2025,9,77,1,5,0,680000.0,20.0
19,4,2025,10,42,0,5,0,775000.0,25.0
19,4,2025,10,43,0,5,0,310000.0,10.0
19,4,2025,10,47,0,5,0,775000.0,25.0
19,4,2025,11,42,0,5,0,12805000.0,385.0
19,4,2025,11,43,0,5,0,5328000.0,161.0
19,4,2025,11,45,0,5,0,605600.0,15.0
19,4,2025,11,47,0,5,0,5965000.0,210.0
19,4,2025,11,60,0,5,0,4749000.0,153.0
19,4,2025,12,73,2,5,0,402800.0,10.0
19,4,2025,12,77,2,5,0,3553000.0,90.0
19,4,2025,14,77,1,5,0,900000.0,25.0
19,4,2025,15,42,0,5,0,495000.0,15.0
19,4,2025,15,43,0,5,0,1571000.0,47.0
19,4,2025,15,45,0,5,0,231000.0,7.0
19,4,2025,15,47,0,5,0,495000.0,15.0
19,4,2025,15,60,0,5,0,2000000.0,58.0
19,4,2025,16,77,2,5,0,703500.0,20.0
19,4,2025,18,42,0,5,0,2675000.0,70.0
19,4,2025,18,43,0,5,0,841000.0,22.0
19,4,2025,18,47,0,5,0,228000.0,6.0
19,4,2025,18,60,0,5,0,1806000.0,51.0
19,4,2025,21,43,0,5,0,1369000.0,37.0
19,4,2025,21,47,0,5,0,259000.0,7.0
19,4,2025,21,60,0,5,0,2257000.0,61.0
19,4,2025,22,43,0,5,0,420000.0,15.0
19,4,2025,22,45,0,5,0,196000.0,7.0
19,4,2025,22,47,0,5,0,56000.0,2.0
19,4,2025,22,60,0,5,0,1024400.0,37.2
19,4,2025,23,77,2,5,0,1646400.0,60.0
19,4,2025,26,45,0,5,0,30000.0,10.0
19,4,2025,28,43,0,5,0,137500.0,11.0
19,4,2025,28,77,0,5,0,6749400.0,482.1
19,4,2025,31,43,0,5,0,351000.0,9.0
19,4,2025,33,64,0,5,0,14176400.0,1012.6
19,4,2025,34,43,0,5,0,110600.0,15.8
19,4,2025,37,42,0,5,0,2205900.0,75.0
19,4,2025,37,43,0,5,0,1680900.0,59.8
19,4,2025,37,47,0,5,0,714600.0,25.7
19,4,2025,37,60,0,5,0,210600.0,6.0
19,4,2025,40,77,0,5,0,2502400.0,73.6
19,4,2025,41,45,0,5,0,21000.0,7.0
19,4,2025,41,47,0,5,0,48900.0,50.0
19,4,2025,43,77,0,5,0,3111900.0,75.9
19,4,2025,46,64,0,5,0,10260000.0,270.0
19,4,2025,46,77,0,5,0,12418400.0,327.0
19,4,2025,51,42,0,5,0,4920000.0,115.0
19,4,2025,51,47,0,5,0,830000.0,20.0
19,4,2025,51,60,0,5,0,1764000.0,42.0
19,4,2025,54,42,0,5,0,1668000.0,42.0
19,4,2025,54,60,0,5,0,1205400.0,30.0
19,4,2025,55,42,0,5,0,388800.0,14.0
19,4,2025,55,43,0,5,0,374000.0,14.0
19,4,2025,55,45,0,5,0,27000.0,1.0
19,4,2025,57,42,0,5,0,296000.0,8.0
19,5,2024,2,42,0,6,0,192000.0,6.0
19,5,2024,2,43,0,6,0,165000.0,5.0
19,5,2024,3,38,0,6,0,7570000.0,195.0
19,5,2024,3,42,0,6,0,5425000.0,139.0
19,5,2024,3,43,0,6,0,5885000.0,152.0
19,5,2024,3,47,0,6,0,1672500.0,45.0
19,5,2024,3,52,0,6,0,2836000.0,73.0
19,5,2024,6,42,0,6,0,46571900.0,1258.7
19,5,2024,7,38,0,6,0,2338100.0,65.0
19,5,2024,7,42,0,6,0,434000.0,14.0
19,5,2024,7,43,0,6,0,2110000.0,65.6
19,5,2024,7,47,0,6,0,2627000.0,97.0
19,5,2024,7,52,0,6,0,3888000.0,144.0
19,5,2024,9,43,1,6,0,2963000.0,104.0
19,5,2024,10,42,0,6,0,320000.0,10.0
19,5,2024,10,47,0,6,0,576000.0,18.0
19,5,2024,10,52,0,6,0,736000.0,23.0
19,5,2024,11,38,0,6,0,2901200.0,95.0
19,5,2024,11,42,0,6,0,3418000.0,112.0
19,5,2024,11,43,0,6,0,3030200.0,104.0
19,5,2024,11,47,0,6,0,1818400.0,53.0
19,5,2024,11,52,0,6,0,957000.0,49.0
19,5,2024,15,38,0,6,0,865600.0,25.0
19,5,2024,15,42,0,6,0,867000.0,27.3
19,5,2024,15,43,0,6,0,1088200.0,33.3
19,5,2024,15,45,0,6,0,128000.0,4.0
19,5,2024,15,47,0,6,0,1800000.0,60.0
19,5,2024,15,52,0,6,0,2720000.0,90.0
19,5,2024,18,38,0,6,0,400000.0,10.0
19,5,2024,18,42,0,6,0,120000.0,3.0
19,5,2024,18,47,0,6,0,200000.0,5.0
19,5,2024,21,43,0,6,0,2820000.0,70.0
19,5,2024,21,47,0,6,0,540000.0,15.0
19,5,2024,22,43,0,6,0,177000.0,7.0
19,5,2024,22,47,0,6,0,375000.0,15.0
19,5,2024,24,43,1,6,0,104000.0,4.0
19,5,2024,26,30,0,6,0,10000.0,10.0
19,5,2024,26,45,0,6,0,9000.0,9.0
19,5,2024,26,47,0,6,0,274000.0,1370.0
19,5,2024,28,52,0,6,0,5161000.0,397.0
19,5,2024,33,52,0,6,0,7436000.0,572.0
19,5,2024,37,43,0,6,0,392500.0,15.0
19,5,2024,37,47,0,6,0,265000.0,10.0
19,5,2024,37,52,0,6,0,257500.0,10.5
19,5,2024,40,38,0,6,0,529200.0,15.0
19,5,2024,40,42,0,6,0,1904000.0,56.0
19,5,2024,40,43,0,6,0,176400.0,5.0
19,5,2024,41,52,0,6,0,41500.0,55.0
19,5,2024,43,42,0,6,0,2418000.0,62.0
19,5,2024,44,30,0,6,0,20000.0,2.0
19,5,2024,46,42,0,6,0,33698000.0,934.7
19,6,2024,2,42,0,2,0,798000.0,20.0
19,6,2024,2,43,0,2,0,168000.0,4.0
19,6,2024,2,62,0,2,0,2535800.0,80.0
19,6,2024,3,42,0,2,0,11055000.0,293.0
19,6,2024,3,43,0,2,0,6715000.0,175.0
19,6,2024,3,47,0,2,0,1740000.0,45.0
19,6,2024,3,60,0,2,0,3760000.0,96.0
19,6,2024,3,61,0,2,0,1980000.0,50.0
19,6,2024,3,62,0,2,0,8246000.0,227.5
19,6,2024,5,42,1,2,0,1024000.0,30.0
19,6,2024,5,43,1,2,0,275900.0,8.0
19,6,2024,6,62,0,2,0,720000.0,18.0
19,6,2024,6,63,0,2,0,36914900.0,997.7
19,6,2024,7,42,0,2,0,434000.0,14.0
19,6,2024,7,43,0,2,0,270000.0,10.0
19,6,2024,7,47,0,2,0,2025000.0,75.0
19,6,2024,7,60,0,2,0,943000.0,33.0
19,6,2024,7,61,0,2,0,475000.0,15.0
19,6,2024,7,62,0,2,0,1040800.0,34.0
19,6,2024,8,42,2,2,0,600000.0,20.0
19,6,2024,9,43,1,2,0,155000.0,5.0
19,6,2024,10,42,0,2,0,320000.0,10.0
19,6,2024,10,47,0,2,0,160000.0,5.0
19,6,2024,11,42,0,2,0,1753000.0,52.0
19,6,2024,11,43,0,2,0,5176400.0,165.0
19,6,2024,11,47,0,2,0,170000.0,5.0
19,6,2024,11,60,0,2,0,700000.0,20.0
19,6,2024,11,61,0,2,0,238000.0,7.0
19,6,2024,11,62,0,2,0,1886200.0,54.0
19,6,2024,12,42,2,2,0,203000.0,10.0
19,6,2024,12,43,2,2,0,116000.0,4.0
19,6,2024,15,42,0,2,0,576000.0,18.0
19,6,2024,15,43,0,2,0,467500.0,15.0
19,6,2024,15,47,0,2,0,300000.0,10.0
19,6,2024,15,60,0,2,0,1537500.0,50.0
19,6,2024,15,62,0,2,0,1180000.0,34.0
19,6,2024,18,42,0,2,0,1620000.0,40.0
19,6,2024,18,62,0,2,0,637000.0,16.0
19,6,2024,21,43,0,2,0,2400000.0,60.0
19,6,2024,21,62,0,2,0,468000.0,12.0
19,6,2024,22,45,0,2,0,54600.0,2.0
19,6,2024,22,60,0,2,0,130000.0,5.0
19,6,2024,22,61,0,2,0,832000.0,32.0
19,6,2024,22,62,0,2,0,400000.0,16.0
19,6,2024,28,30,0,2,0,6024000.0,502.0
19,6,2024,28,60,0,2,0,39000.0,3.0
19,6,2024,28,63,0,2,0,1350700.0,103.9
19,6,2024,31,60,0,2,0,456000.0,12.0
19,6,2024,33,63,0,2,0,7930000.0,610.0
19,6,2024,37,43,0,2,0,780000.0,30.0
19,6,2024,37,47,0,2,0,416000.0,15.0
19,6,2024,37,62,0,2,0,107500.0,5.0
19,6,2024,40,62,0,2,0,529200.0,15.0
19,6,2024,40,63,0,2,0,1700000.0,50.0
19,6,2024,41,47,0,2,0,35000.0,30.0
19,6,2024,43,63,0,2,0,1950000.0,50.0
19,6,2024,44,61,0,2,0,90000.0,10.0
19,6,2024,46,63,0,2,0,23817500.0,680.5
19,6,2024,47,61,0,2,0,302240.0,1511.2
19,7,2024,3,30,0,4,0,79200.0,2.0
19,7,2024,3,42,0,4,0,725000.0,20.0
19,7,2024,7,30,0,4,0,81000.0,3.0
19,7,2024,11,30,0,4,0,132000.0,4.0
19,7,2024,11,42,0,4,0,170000.0,5.0
19,7,2024,11,60,0,4,0,1400000.0,40.0
19,7,2024,18,30,0,4,0,108000.0,3.0
19,7,2024,37,30,0,4,0,43200.0,2.0
19,8,2024,3,42,0,0,0,8610000.0,235.0
19,8,2024,3,43,0,0,0,6156000.0,166.0
19,8,2024,3,47,0,0,0,2709000.0,75.0
19,8,2024,3,51,0,0,0,7488000.0,204.0
19,8,2024,3,60,0,0,0,8617000.0,233.4
19,8,2024,6,63,0,0,0,68076000.0,1891.0
19,8,2024,7,42,0,0,0,450000.0,15.0
19,8,2024,7,43,0,0,0,1666000.0,113.0
19,8,2024,7,45,0,0,0,99000.0,3.3
19,8,2024,7,47,0,0,0,4670000.0,173.0
19,8,2024,7,51,0,0,0,3525000.0,135.0
19,8,2024,7,60,0,0,0,2960000.0,103.0
19,8,2024,10,42,0,0,0,320000.0,10.0
19,8,2024,10,47,0,0,0,416000.0,13.0
19,8,2024,11,42,0,0,0,3690000.0,130.0
19,8,2024,11,43,0,0,0,2122000.0,73.0
19,8,2024,11,45,0,0,0,133300.0,3.95
19,8,2024,11,47,0,0,0,1925000.0,62.0
19,8,2024,11,51,0,0,0,3068000.0,102.0
19,8,2024,11,60,0,0,0,1792000.0,66.0
19,8,2024,15,30,0,0,0,31000.0,1.0
19,8,2024,15,42,0,0,0,610000.0,20.0
19,8,2024,15,45,0,0,0,30000.0,1.0
19,8,2024,15,47,0,0,0,1065000.0,35.0
19,8,2024,15,51,0,0,0,120000.0,4.0
19,8,2024,15,60,0,0,0,1416000.0,47.0
19,8,2024,18,42,0,0,0,925000.0,25.0
19,8,2024,18,43,0,0,0,185000.0,5.0
19,8,2024,18,47,0,0,0,555000.0,15.0
19,8,2024,18,51,0,0,0,1080000.0,30.0
19,8,2024,18,60,0,0,0,629000.0,17.0
19,8,2024,21,43,0,0,0,2160000.0,60.0
19,8,2024,21,47,0,0,0,210000.0,6.0
19,8,2024,21,51,0,0,0,1050000.0,30.0
19,8,2024,21,60,0,0,0,133000.0,3.8
19,8,2024,22,42,0,0,0,484800.0,23.0
19,8,2024,22,43,0,0,0,542400.0,12.0
19,8,2024,22,47,0,0,0,615000.0,22.0
19,8,2024,22,60,0,0,0,290000.0,12.0
19,8,2024,26,30,0,0,0,5000.0,5.0
19,8,2024,28,51,0,0,0,240000.0,20.0
19,8,2024,28,63,0,0,0,6903000.0,535.0
19,8,2024,31,42,0,0,0,205000.0,10.0
19,8,2024,31,47,0,0,0,76000.0,2.0
19,8,2024,33,63,0,0,0,8247000.0,619.0
19,8,2024,37,42,0,0,0,679200.0,28.3
19,8,2024,37,43,0,0,0,997800.0,34.0
19,8,2024,37,45,0,0,0,141200.0,6.0
19,8,2024,37,47,0,0,0,484700.0,18.7
19,8,2024,37,51,0,0,0,256800.0,10.0
19,8,2024,37,60,0,0,0,132100.0,5.0
19,8,2024,39,47,0,0,0,108500.0,1.0
19,8,2024,40,47,0,0,0,156000.0,5.0
19,8,2024,40,51,0,0,0,210800.0,5.0
19,8,2024,40,63,0,0,0,4042600.0,119.3
19,8,2024,41,47,0,0,0,29300.0,20.0
19,8,2024,43,63,0,0,0,3815200.0,100.4
19,8,2024,44,30,0,0,0,10000.0,1.0
19,8,2024,46,63,0,0,0,16993200.0,499.8
19,8,2024,51,42,0,0,0,1755000.0,45.0
19,8,2024,51,60,0,0,0,585000.0,15.0
19,8,2024,53,47,0,0,0,108800.0,1.0
19,9,2024,2,43,0,3,0,254400.0,8.6
19,9,2024,2,47,0,3,0,213000.0,6.0
19,9,2024,3,42,0,3,0,9751000.0,272.0
19,9,2024,3,43,0,3,0,10674600.0,290.8
19,9,2024,3,45,0,3,0,185000.0,5.0
19,9,2024,3,47,0,3,0,8938000.0,249.0
19,9,2024,3,51,0,3,0,7653400.0,203.2
19,9,2024,3,60,0,3,0,12668500.0,375.5
19,9,2024,6,51,0,3,0,1036000.0,28.0
19,9,2024,6,63,0,3,0,44770000.0,1208.8
19,9,2024,7,42,0,3,0,360000.0,12.0
19,9,2024,7,43,0,3,0,2545000.0,85.0
19,9,2024,7,45,0,3,0,150000.0,5.0
19,9,2024,7,47,0,3,0,5754000.0,181.0
19,9,2024,7,51,0,3,0,1260000.0,42.0
19,9,2024,7,60,0,3,0,1360000.0,45.0
19,9,2024,9,43,1,3,0,102000.0,2.0
19,9,2024,10,42,0,3,0,330000.0,10.0
19,9,2024,10,47,0,3,0,340000.0,10.0
19,9,2024,11,42,0,3,0,7670000.0,217.0
19,9,2024,11,43,0,3,0,4412000.0,111.0
19,9,2024,11,45,0,3,0,105000.0,3.0
19,9,2024,11,47,0,3,0,2144000.0,60.0
19,9,2024,11,51,0,3,0,1305000.0,41.0
19,9,2024,11,60,0,3,0,3854000.0,109.0
19,9,2024,12,43,2,3,0,140000.0,4.0
19,9,2024,15,42,0,3,0,224000.0,7.0
19,9,2024,15,43,0,3,0,500000.0,15.0
19,9,2024,15,45,0,3,0,51000.0,1.45
19,9,2024,15,47,0,3,0,1170000.0,35.0
19,9,2024,15,51,0,3,0,564000.0,17.0
19,9,2024,15,60,0,3,0,1135000.0,35.0
19,9,2024,15,64,0,3,0,99200.0,3.12
19,9,2024,17,43,1,3,0,70400.0,2.0
19,9,2024,18,42,0,3,0,1520000.0,40.0
19,9,2024,18,43,0,3,0,2149000.0,58.0
19,9,2024,18,45,0,3,0,259000.0,7.0
19,9,2024,18,47,0,3,0,190000.0,5.0
19,9,2024,18,51,0,3,0,570000.0,15.0
19,9,2024,18,60,0,3,0,2035000.0,50.0
19,9,2024,21,47,0,3,0,411000.0,11.0
19,9,2024,21,51,0,3,0,629000.0,17.0
19,9,2024,21,60,0,3,0,190800.0,5.3
19,9,2024,22,43,0,3,0,520000.0,20.0
19,9,2024,22,45,0,3,0,260000.0,10.0
19,9,2024,22,47,0,3,0,189000.0,7.0
19,9,2024,22,51,0,3,0,400000.0,15.0
19,9,2024,22,60,0,3,0,902200.0,35.0
19,9,2024,26,30,0,3,0,45000.0,45.0
19,9,2024,26,45,0,3,0,30000.0,30.0
19,9,2024,28,43,0,3,0,240000.0,20.0
19,9,2024,28,45,0,3,0,14000.0,1.0
19,9,2024,28,47,0,3,0,28000.0,2.0
19,9,2024,28,60,0,3,0,28000.0,2.0
19,9,2024,28,63,0,3,0,8056100.0,650.5
19,9,2024,33,63,0,3,0,18093400.0,1382.8
19,9,2024,37,42,0,3,0,816400.0,30.0
19,9,2024,37,43,0,3,0,945900.0,35.0
19,9,2024,37,47,0,3,0,148400.0,5.0
19,9,2024,37,51,0,3,0,433600.0,14.0
19,9,2024,37,60,0,3,0,377700.0,16.0
19,9,2024,40,51,0,3,0,320000.0,5.0
19,9,2024,40,63,0,3,0,2404500.0,50.0
19,9,2024,41,43,0,3,0,19300.0,20.0
19,9,2024,41,47,0,3,0,79200.0,90.0
19,9,2024,43,63,0,3,0,2067000.0,53.0
19,9,2024,46,63,0,3,0,21686000.0,619.0
19,9,2024,51,42,0,3,0,2165000.0,55.0
19,9,2024,51,43,0,3,0,1230000.0,50.0
19,9,2024,51,47,0,3,0,2100000.0,60.0
19,9,2024,51,51,0,3,0,840000.0,20.0
19,9,2024,51,60,0,3,0,2310000.0,55.0
19,9,2024,54,51,0,3,0,296000.0,5.0
19,10,2024,2,42,0,5,0,248000.0,10.0
19,10,2024,2,43,0,5,0,27900.0,1.0
19,10,2024,2,60,0,5,0,62000.0,2.5
19,10,2024,3,42,0,5,0,7665000.0,195.0
19,10,2024,3,43,0,5,0,11375000.0,295.0
19,10,2024,3,47,0,5,0,8076600.0,210.0
19,10,2024,3,60,0,5,0,12438400.0,309.6
19,10,2024,3,63,0,5,0,5066000.0,126.0
19,10,2024,6,63,0,5,0,59194200.0,1517.8
19,10,2024,7,42,0,5,0,655000.0,20.0
19,10,2024,7,43,0,5,0,2080000.0,65.0
19,10,2024,7,47,0,5,0,5632000.0,176.0
19,10,2024,7,60,0,5,0,1470000.0,45.0
19,10,2024,7,63,0,5,0,160000.0,5.0
19,10,2024,10,47,0,5,0,1995000.0,60.0
19,10,2024,11,42,0,5,0,3637000.0,100.0
19,10,2024,11,43,0,5,0,920000.0,26.0
19,10,2024,11,45,0,5,0,108000.0,3.0
19,10,2024,11,47,0,5,0,4419000.0,125.0
19,10,2024,11,60,0,5,0,2222000.0,62.0
19,10,2024,11,63,0,5,0,756000.0,21.0
19,10,2024,15,42,0,5,0,630000.0,18.0
19,10,2024,15,43,0,5,0,530000.0,15.0
19,10,2024,15,47,0,5,0,1142000.0,32.0
19,10,2024,15,60,0,5,0,1060000.0,30.0
19,10,2024,15,63,0,5,0,108000.0,3.0
19,10,2024,18,42,0,5,0,1435000.0,33.0
19,10,2024,18,47,0,5,0,195000.0,5.0
19,10,2024,18,60,0,5,0,1025000.0,25.0
19,10,2024,21,43,0,5,0,1140000.0,30.0
19,10,2024,21,47,0,5,0,1140000.0,30.0
19,10,2024,21,60,0,5,0,186200.0,4.9
19,10,2024,22,42,0,5,0,420000.0,15.0
19,10,2024,22,43,0,5,0,420000.0,15.0
19,10,2024,22,47,0,5,0,409700.0,12.3
19,10,2024,22,60,0,5,0,280000.0,10.0
19,10,2024,22,63,0,5,0,140000.0,5.0
19,10,2024,26,30,0,5,0,4000.0,4.0
19,10,2024,26,43,0,5,0,24000.0,27.0
19,10,2024,26,45,0,5,0,113000.0,245.0
19,10,2024,26,51,0,5,0,4000.0,10.0
19,10,2024,27,45,0,5,0,29340.0,146.7
19,10,2024,28,47,0,5,0,240000.0,20.0
19,10,2024,28,63,0,5,0,4607200.0,350.2
19,10,2024,30,43,0,5,0,19500.0,3.0
19,10,2024,33,63,0,5,0,7162400.0,511.6
19,10,2024,34,30,0,5,0,7000.0,1.0
19,10,2024,34,47,0,5,0,42000.0,6.0
19,10,2024,37,43,0,5,0,2357700.0,80.0
19,10,2024,37,45,0,5,0,159500.0,5.3
19,10,2024,37,47,0,5,0,159500.0,5.0
19,10,2024,37,63,0,5,0,162400.0,5.0
19,10,2024,40,63,0,5,0,1883000.0,65.0
19,10,2024,41,43,0,5,0,25100.0,20.0
19,10,2024,41,47,0,5,0,12000.0,20.0
19,10,2024,43,63,0,5,0,3192000.0,78.9
19,10,2024,44,30,0,5,0,20000.0,2.0
19,10,2024,44,43,0,5,0,24000.0,2.0
19,10,2024,46,63,0,5,0,40846200.0,1074.9
19,10,2024,47,45,0,5,0,2231230.0,11101.9
19,10,2024,50,45,0,5,0,191250.0,76.5
19,10,2024,51,42,0,5,0,3360000.0,80.0
19,10,2024,51,43,0,5,0,420000.0,10.0
19,10,2024,51,47,0,5,0,630000.0,15.0
19,10,2024,51,60,0,5,0,1806000.0,18.0
19,10,2024,54,60,0,5,0,232000.0,5.0
19,10,2024,55,43,0,5,0,64000.0,2.0
19,10,2024,57,42,0,5,0,585000.0,15.0
19,10,2024,57,47,0,5,0,2730000.0,70.0
19,11,2023,2,38,0,6,0,328600.0,11.0
19,11,2023,3,38,0,6,0,12873000.0,299.0
19,11,2023,3,42,0,6,0,14727000.0,351.0
19,11,2023,3,43,0,6,0,9072000.0,217.0
19,11,2023,3,47,0,6,0,2861000.0,65.0
19,11,2023,3,51,0,6,0,2490000.0,60.0
19,11,2023,6,38,0,6,0,615000.0,15.0
19,11,2023,6,52,0,6,0,90636000.0,2324.0
19,11,2023,7,38,0,6,0,2412000.0,66.0
19,11,2023,7,42,0,6,0,384000.0,12.0
19,11,2023,7,43,0,6,0,5420200.0,178.0
19,11,2023,7,47,0,6,0,4854000.0,192.0
19,11,2023,7,51,0,6,0,1450000.0,50.0
19,11,2023,7,52,0,6,0,1740000.0,60.0
19,11,2023,8,42,2,6,0,165000.0,5.0
19,11,2023,10,42,0,6,0,320000.0,10.0
19,11,2023,10,43,0,6,0,2744000.0,98.0
19,11,2023,10,47,0,6,0,300000.0,10.0
19,11,2023,11,38,0,6,0,2124000.0,66.0
19,11,2023,11,42,0,6,0,6694000.0,211.0
19,11,2023,11,43,0,6,0,2030000.0,60.0
19,11,2023,11,47,0,6,0,7940000.0,217.0
19,11,2023,11,51,0,6,0,646000.0,19.0
19,11,2023,12,42,2,6,0,93000.0,3.0
19,11,2023,15,38,0,6,0,417000.0,12.0
19,11,2023,15,42,0,6,0,297000.0,9.0
19,11,2023,15,43,0,6,0,3420000.0,110.0
19,11,2023,15,47,0,6,0,618000.0,18.0
19,11,2023,15,51,0,6,0,165000.0,5.0
19,11,2023,18,38,0,6,0,714000.0,17.0
19,11,2023,18,42,0,6,0,2268000.0,54.0
19,11,2023,18,43,0,6,0,1645000.0,40.0
19,11,2023,18,47,0,6,0,292000.0,7.0
19,11,2023,21,38,0,6,0,697000.0,17.0
19,11,2023,21,43,0,6,0,1476000.0,36.0
19,11,2023,21,51,0,6,0,1680000.0,42.0
19,11,2023,22,38,0,6,0,633000.0,21.0
19,11,2023,22,43,0,6,0,280000.0,10.0
19,11,2023,22,47,0,6,0,496000.0,16.0
19,11,2023,22,52,0,6,0,145600.0,5.2
19,11,2023,28,42,0,6,0,39000.0,3.0
19,11,2023,28,43,0,6,0,260000.0,20.0
19,11,2023,31,42,0,6,0,287000.0,7.0
19,11,2023,33,51,0,6,0,8710000.0,670.0
19,11,2023,33,52,0,6,0,14976000.0,1152.0
19,11,2023,37,42,0,6,0,803600.0,25.0
19,11,2023,37,43,0,6,0,277200.0,10.0
19,11,2023,37,51,0,6,0,123200.0,4.4
19,11,2023,41,43,0,6,0,14200.0,30.0
19,11,2023,43,52,0,6,0,4212000.0,108.0
19,11,2023,44,43,0,6,0,206000.0,20.0
19,11,2024,2,42,0,1,0,675200.0,18.0
19,11,2024,2,60,0,1,0,4921600.0,153.0
19,11,2024,3,42,0,1,0,3660000.0,95.0
19,11,2024,3,43,0,1,0,4862000.0,126.0
19,11,2024,3,45,0,1,0,40000.0,1.0
19,11,2024,3,47,0,1,0,4060000.0,101.0
19,11,2024,3,51,0,1,0,6875000.0,178.0
19,11,2024,3,60,0,1,0,9539000.0,245.5
19,11,2024,6,63,0,1,0,46344800.0,1208.1
19,11,2024,7,42,0,1,0,310000.0,10.0
19,11,2024,7,43,0,1,0,1105000.0,35.0
19,11,2024,7,45,0,1,0,46200.0,1.4
19,11,2024,7,47,0,1,0,2021000.0,66.0
19,11,2024,7,51,0,1,0,1225000.0,40.0
19,11,2024,7,60,0,1,0,1359000.0,43.0
19,11,2024,8,42,2,1,0,340000.0,10.0
19,11,2024,10,42,0,1,0,646700.0,20.0
19,11,2024,10,47,0,1,0,160000.0,5.0
19,11,2024,11,42,0,1,0,1325000.0,40.0
19,11,2024,11,43,0,1,0,2867000.0,87.0
19,11,2024,11,45,0,1,0,44200.0,1.3
19,11,2024,11,47,0,1,0,2396000.0,72.0
19,11,2024,11,51,0,1,0,7884600.0,238.0
19,11,2024,11,60,0,1,0,3338000.0,99.5
19,11,2024,15,42,0,1,0,345000.0,10.0
19,11,2024,15,47,0,1,0,306000.0,9.0
19,11,2024,15,51,0,1,0,825000.0,25.0
19,11,2024,15,60,0,1,0,510000.0,15.0
19,11,2024,18,30,0,1,0,228000.0,6.0
19,11,2024,18,42,0,1,0,200000.0,5.0
19,11,2024,18,47,0,1,0,590000.0,15.0
19,11,2024,18,51,0,1,0,745000.0,20.0
19,11,2024,18,60,0,1,0,780000.0,20.0
19,11,2024,21,42,0,1,0,2340000.0,60.0
19,11,2024,21,47,0,1,0,2340000.0,60.0
19,11,2024,21,60,0,1,0,1299500.0,33.5
19,11,2024,22,42,0,1,0,389200.0,15.0
19,11,2024,22,43,0,1,0,140000.0,5.0
19,11,2024,22,51,0,1,0,275000.0,10.0
19,11,2024,22,60,0,1,0,420000.0,15.0
19,11,2024,26,30,0,1,0,13000.0,13.0
19,11,2024,26,43,0,1,0,20000.0,20.0
19,11,2024,26,60,0,1,0,30000.0,30.0
19,11,2024,28,63,0,1,0,1466400.0,112.8
19,11,2024,31,47,0,1,0,195000.0,5.0
19,11,2024,33,63,0,1,0,14070000.0,1005.1
19,11,2024,34,45,0,1,0,14000.0,2.0
19,11,2024,37,42,0,1,0,907200.0,32.0
19,11,2024,37,43,0,1,0,1066800.0,37.0
19,11,2024,37,45,0,1,0,50400.0,1.8
19,11,2024,37,51,0,1,0,423500.0,15.7
19,11,2024,37,60,0,1,0,257600.0,9.2
19,11,2024,40,51,0,1,0,531300.0,12.7
19,11,2024,40,63,0,1,0,5393500.0,154.1
19,11,2024,41,47,0,1,0,33300.0,40.0
19,11,2024,43,63,0,1,0,3120600.0,74.5
19,11,2024,44,30,0,1,0,30000.0,3.0
19,11,2024,44,43,0,1,0,200000.0,10.0
19,11,2024,44,47,0,1,0,50000.0,5.0
19,11,2024,44,51,0,1,0,100000.0,10.0
19,11,2024,45,42,0,1,0,328000.0,10.0
19,11,2024,46,63,0,1,0,19425600.0,511.2
19,11,2024,47,45,0,1,0,22200.0,74.0
19,11,2024,50,45,0,1,0,60000.0,24.0
19,11,2024,51,42,0,1,0,1050000.0,25.0
19,11,2024,51,43,0,1,0,840000.0,20.0
19,11,2024,51,47,0,1,0,420000.0,10.0
19,11,2024,51,51,0,1,0,420000.0,10.0
19,11,2024,51,60,0,1,0,945000.0,22.5
19,11,2024,55,42,0,1,0,2545000.0,100.0
19,11,2024,55,43,0,1,0,520000.0,20.0
19,12,2023,2,38,0,1,0,266600.0,10.0
19,12,2023,2,42,0,1,0,257300.0,10.0
19,12,2023,2,47,0,1,0,176700.0,5.0
19,12,2023,2,51,0,1,0,161200.0,6.0
19,12,2023,3,38,0,1,0,8800000.0,200.0
19,12,2023,3,42,0,1,0,13505000.0,307.5
19,12,2023,3,47,0,1,0,10104000.0,227.0
19,12,2023,3,51,0,1,0,12421000.0,293.0
19,12,2023,5,38,1,1,0,440000.0,20.0
19,12,2023,5,47,1,1,0,256500.0,5.0
19,12,2023,6,38,0,1,0,882000.0,21.0
19,12,2023,6,52,0,1,0,54642000.0,1301.0
19,12,2023,7,31,0,1,0,102000.0,3.0
19,12,2023,7,38,0,1,0,663000.0,18.0
19,12,2023,7,42,0,1,0,408000.0,12.0
19,12,2023,7,45,0,1,0,195300.0,6.3
19,12,2023,7,47,0,1,0,2402000.0,62.0
19,12,2023,7,51,0,1,0,3285000.0,105.0
